cell_line,method,seed,nsc1,nsc2,conc1_M,conc2_M,percent_growth,regret,drug1_name,drug2_name,drug1_moa,drug2_moa,burden_initial,burden_final,burden_ratio_final,nadir_burden,time_to_nadir,depth_of_response,kg_regrowth,time_to_regrowth,log_kill,log_kill_nadir,burden_auc_ratio,log_kill_auc,growth_delay,kg_biexp,ks_biexp,ttg_biexp,biexp_r2,ets_early,t_early,hypoxic_fraction,necrotic_fraction,viable_rim_thickness,auc_surface_drug1,auc_core_drug1,core_to_surface_ratio_drug1,penetration_depth_drug1,auc_surface_drug2,auc_core_drug2,core_to_surface_ratio_drug2,penetration_depth_drug2,kill_fraction_core,kill_fraction_rim,core_sparing,residual_core_burden,solver_success,n_drugs_simulated,sim_ok,sim_message,wall_s,sweep
MDA-MB-435,pool_optimum,-1,24559,701852,9.999999974752427e-07,9.999999974752427e-07,-93.4499969482422,,NSC24559,irinotecan,other,topo1,,,241279087.64641,244547520.4301384,1.0135462746299762,0.5243207615471556,4.4,0.4756792384528444,0.0267628231696864,7.800000000000001,-0.0004269219365621,0.2916756463739987,0.8654732346225902,0.0627463584476911,,0.034314137110914,0.091297569621917,7.7904103294183935,0.1092005144141522,0.3848990659500886,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,2.539011248752824,1.5351449340945895,0.6046231322719271,400.0,0.7738704833525072,0.4261694301959887,0.5506986496626252,400.0,-0.033110834468164,0.0002883096356981,0.0333991441038622,0.1428305956514121,1.0,"2,True,The solver successfully reached the end of the integration interval.",2.453,default
MOLT-4,hamming+zero,3,63878,105014,9.99999993922529e-09,1.0000000116860974e-07,-99.70999908447266,,cytarabine,cladribine,antimetabolite,antimetabolite,,,241279087.64641,244661329.7494979,1.014017966231887,0.081265106162294,4.4,0.918734893837706,0.1312371840586741,12.4,-0.0006289900727396,1.1013685941583988,0.6226824397211109,0.2057333816525463,,0.0400059425756974,0.9556357252687188,3.187239842343794,0.8423616563776075,0.8868774487704176,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,2.0400557742805585,1.3461721577956396,0.6598702715715592,400.0,3.277220739628644,2.165995732710537,0.6609245774991571,400.0,-0.1487601301309025,0.0030728798471155,0.151833009978018,0.1457807119878809,1.0,"2,True,The solver successfully reached the end of the integration interval.",1.756,default
M14,tanimoto+zero,4,1390,753082,0.0001999999949475,4.999999873689376e-06,-4.0920000076293945,,NSC1390,pazopanib,other,kinase_inhibitor,,,241279087.64641,228484726.70569515,0.9469727730425408,0.0077168130220495,4.4,0.9922831869779504,0.2992886579313154,,0.0290791672301048,2.1238347237553876,0.3416206987251391,0.4664558233759666,,0.0293023645571816,2.062205215753888,2.0338740380224243,0.8252980026882731,0.9890022725736254,5.25,0.1610029557745819,0.0,183.6477987421384,10.206807147819664,6.698894703445657,0.656316378513789,400.0,18.03917270732172,11.863082735581624,0.6576289793359895,400.0,0.4398304926116896,0.0285473719352812,-0.4112831206764084,0.0747922214007268,1.0,"2,True,The solver successfully reached the end of the integration interval.",4.728,default
M14,ours+zero,4,719344,761432,3.000000026176508e-09,5.000000058430487e-08,-45.69100189208984,,anastrozole,NSC761432,hormonal,other,,,241279087.64641,242506245.9037194,1.0050860531232932,0.0430174736724782,5.0,0.9569825263275216,0.1916435094041768,15.200000000000005,0.0032134131342555,1.377286825300709,0.5091593276909553,0.2931462956406673,,0.0364030645377484,1.065137459460498,3.0649859033599256,0.9025352342429972,0.9555258056083106,5.25,0.1968849621189929,0.0550853987870166,168.55345911949686,10.760851184062176,7.122711154083924,0.6619096419280776,400.0,157.80868524018254,104.06580984507526,0.6594428544074656,400.0,-0.230868866666438,0.008633833730552,0.23950270039699,0.1373103476212983,1.0,"2,True,The solver successfully reached the end of the integration interval.",7.156,default
MOLT-4,ours+zero,3,63878,105014,9.99999993922529e-09,1.0000000116860974e-07,-99.70999908447266,,cytarabine,cladribine,antimetabolite,antimetabolite,,,241279087.64641,244661329.7494979,1.014017966231887,0.081265106162294,4.4,0.918734893837706,0.1312371840586741,12.4,-0.0006289900727396,1.1013685941583988,0.6226824397211109,0.2057333816525463,,0.0400059425756974,0.9556357252687188,3.187239842343794,0.8423616563776075,0.8868774487704176,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,2.0400557742805585,1.3461721577956396,0.6598702715715592,400.0,3.277220739628644,2.165995732710537,0.6609245774991571,400.0,-0.1487601301309025,0.0030728798471155,0.151833009978018,0.1457807119878809,1.0,"2,True,The solver successfully reached the end of the integration interval.",1.626,default
MOLT-4,random,3,63878,105014,9.99999993922529e-09,1.0000000116860974e-07,-99.70999908447266,,cytarabine,cladribine,antimetabolite,antimetabolite,,,241279087.64641,244661329.7494979,1.014017966231887,0.081265106162294,4.4,0.918734893837706,0.1312371840586741,12.4,-0.0006289900727396,1.1013685941583988,0.6226824397211109,0.2057333816525463,,0.0400059425756974,0.9556357252687188,3.187239842343794,0.8423616563776075,0.8868774487704176,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,2.0400557742805585,1.3461721577956396,0.6598702715715592,400.0,3.277220739628644,2.165995732710537,0.6609245774991571,400.0,-0.1487601301309025,0.0030728798471155,0.151833009978018,0.1457807119878809,1.0,"2,True,The solver successfully reached the end of the integration interval.",1.674,default
MOLT-4,tanimoto+zero,3,63878,105014,9.99999993922529e-09,1.0000000116860974e-07,-99.70999908447266,,cytarabine,cladribine,antimetabolite,antimetabolite,,,241279087.64641,244661329.7494979,1.014017966231887,0.081265106162294,4.4,0.918734893837706,0.1312371840586741,12.4,-0.0006289900727396,1.1013685941583988,0.6226824397211109,0.2057333816525463,,0.0400059425756974,0.9556357252687188,3.187239842343794,0.8423616563776075,0.8868774487704176,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,2.0400557742805585,1.3461721577956396,0.6598702715715592,400.0,3.277220739628644,2.165995732710537,0.6609245774991571,400.0,-0.1487601301309025,0.0030728798471155,0.151833009978018,0.1457807119878809,1.0,"2,True,The solver successfully reached the end of the integration interval.",1.682,default
MOLT-4,linear_curve,3,6396,63878,9.999999974752427e-07,1.0000000116860974e-07,-99.87999725341795,,thiotepa,cytarabine,alkylator,antimetabolite,,,241279087.64641,122974574.6681416,0.5096777174835746,0.0002064015353793,4.6000000000000005,0.9997935984646208,0.5034080006634734,,0.298121012608476,3.696457685089883,0.0824035350133149,1.0840541571882514,,0.0084604042051588,3.575402410129457,1.687128211498147,0.6376826317781253,0.9997439415138336,5.25,0.0,0.0,400.0,7.564270332450244,5.040691003296493,0.6663816576824662,400.0,20.40055810519228,13.593292721938534,0.6663196492883601,400.0,0.9357850182137898,0.4158565863606581,-0.5199284318531316,0.0,1.0,"2,True,The solver successfully reached the end of the integration interval.",7.322,default
NCI-H322M,ours+zero,5,14229,24559,3.000000106112566e-06,9.999999974752427e-07,-61.189998626708984,,NSC14229,NSC24559,other,other,,,241279087.64641,244613754.5359339,1.0138207870481124,0.3940169844287665,4.4,0.6059830155712336,0.0428330792256056,9.0,-0.0005445318468666,0.4157577583489221,0.8124995679296418,0.0901768612977922,,0.0386606480586386,0.150444883172778,7.185271349978695,0.233374473095353,0.5376896190941733,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,0.025737532844235,0.0152474383995243,0.5924203571415614,400.0,2.4496629563880408,1.4972845296000472,0.611220627595133,400.0,-0.0536370524360407,0.0005630074033907,0.0542000598394315,0.1433485626464403,1.0,"2,True,The solver successfully reached the end of the integration interval.",1.63,default
NCI-H322M,linear_curve,5,713563,715055,9.999999974752427e-07,9.999999747378752e-06,-33.05699920654297,,arsenic trioxide,gefitinib,other,kinase_inhibitor,,,241279087.64641,173401125.78614825,0.7186744921725846,0.0007697887543863,4.800000000000001,0.9992302112456136,0.4577755840106112,,0.1488844289946664,3.1246846751676887,0.1478811982915363,0.8300870389665704,,0.0148043446721256,2.324019810910363,2.161826887984595,0.6213985876227952,0.9991684224145544,5.25,0.0,0.0,400.0,0.0225956572702513,0.0146880723955664,0.6500396169003793,400.0,63.097079365186474,41.6188228143673,0.6595998298667735,400.0,0.8599519524052601,0.2030067659846358,-0.6569451864206243,0.0,1.0,"2,True,The solver successfully reached the end of the integration interval.",5.779,default
NCI-H322M,random,5,32065,760766,9.999999747378752e-05,1.9999999949504854e-06,14.109999656677246,,hydroxyurea,NSC760766,antimetabolite,other,,,241279087.64641,244493593.13020924,1.0133227687287596,0.483781733313694,4.4,0.516218266686306,0.0323901383198636,8.6,-0.0003311413233225,0.3266232350072215,0.8476179863921007,0.0717998361661043,,0.0360018251662194,0.1083866340374986,7.633124898012041,0.1589207263742803,0.4547744601531394,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,1.7752751727968317,1.1627438122018297,0.65496539917809,400.0,0.6866976526575895,0.4143329722891644,0.6033703052364513,400.0,-0.0456747311362439,0.0004093359133037,0.0460840670495477,0.142816950605531,1.0,"2,True,The solver successfully reached the end of the integration interval.",1.938,default
NCI-H322M,act_hamming+zero,5,740,6396,1.0000000116860974e-07,9.999999974752427e-07,-56.81999969482422,,NSC740,thiotepa,other,alkylator,,,241279087.64641,244379594.8718629,1.0128502940544792,0.824314162762442,4.4,0.175685837237558,0.0070182220215312,5.0,-0.0001285987553976,0.0951799395640445,0.9535316014070488,0.0206649092364576,,0.0212072089365636,0.0324912399881202,7.944910042398147,0.0607973140712474,0.1182257285036739,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,3.870470152891944,2.354869000512768,0.6084193670252833,400.0,0.053622390134832,0.0341000839994733,0.63592995227795,400.0,-0.0112079684601706,6.931630267015265e-05,0.0112772847628408,0.1420189797901153,1.0,"2,True,The solver successfully reached the end of the integration interval.",10.636,default
NCI-H322M,hamming+zero,5,740,6396,1.0000000116860974e-07,9.999999974752427e-07,-56.81999969482422,,NSC740,thiotepa,other,alkylator,,,241279087.64641,244379594.8718629,1.0128502940544792,0.824314162762442,4.4,0.175685837237558,0.0070182220215312,5.0,-0.0001285987553976,0.0951799395640445,0.9535316014070488,0.0206649092364576,,0.0212072089365636,0.0324912399881202,7.944910042398147,0.0607973140712474,0.1182257285036739,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,3.870470152891944,2.354869000512768,0.6084193670252833,400.0,0.053622390134832,0.0341000839994733,0.63592995227795,400.0,-0.0112079684601706,6.931630267015265e-05,0.0112772847628408,0.1420189797901153,1.0,"2,True,The solver successfully reached the end of the integration interval.",10.82,default
RPMI-8226,linear_curve,0,127716,681239,3.000000106112566e-07,3.000000106112566e-07,-98.0500030517578,,decitabine,bortezomib,antimetabolite,proteasome,,,241279087.64641,230460092.98530605,0.95515983267908,0.0044233817042361,4.6000000000000005,0.9955766182957638,0.3525462576155272,,0.0253406089725753,2.3654161913849903,0.3068531561514707,0.5130694054023125,,0.0273386748385166,1.8160406468821884,2.2763147723784587,0.7540975404775311,0.9945106033323096,5.25,0.1666518025896331,0.030169722882606,181.13207547169813,6.647919983820463,4.419555367379035,0.6648027320026768,400.0,2.659365748651904,1.685135102809469,0.6336605273884212,400.0,-0.2916953931173929,0.0457007959297597,0.3373961890471526,0.1003243633807611,1.0,"2,True,The solver successfully reached the end of the integration interval.",4.086,default
NCI-H322M,tanimoto+zero,5,740,6396,1.0000000116860974e-07,9.999999974752427e-07,-56.81999969482422,,NSC740,thiotepa,other,alkylator,,,241279087.64641,244379594.8718629,1.0128502940544792,0.824314162762442,4.4,0.175685837237558,0.0070182220215312,5.0,-0.0001285987553976,0.0951799395640445,0.9535316014070488,0.0206649092364576,,0.0212072089365636,0.0324912399881202,7.944910042398147,0.0607973140712474,0.1182257285036739,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,3.870470152891944,2.354869000512768,0.6084193670252833,400.0,0.053622390134832,0.0341000839994733,0.63592995227795,400.0,-0.0112079684601706,6.931630267015265e-05,0.0112772847628408,0.1420189797901153,1.0,"2,True,The solver successfully reached the end of the integration interval.",10.905,default
RPMI-8226,act_hamming+zero,0,740,19893,2.999999892949745e-08,9.999999747378752e-05,-71.53700256347656,,NSC740,fluorouracil,other,antimetabolite,,,241279087.64641,242964453.5749301,1.0069851305596362,0.0368427788264175,5.0,0.9631572211735824,0.2126147397113411,15.0,0.0023936020829288,1.4445793479338094,0.4922275369223788,0.3078340940080361,,0.0359098791909621,1.078712273401026,3.052613674817992,0.886506190863741,0.9624898452598704,5.25,0.1968849621189929,0.0578624312878497,168.55345911949686,1.0369404637895894,0.6602317068087437,0.6367112962260816,400.0,3.0802637990557153,2.039691147316904,0.6621806703510884,400.0,-0.2691044972480414,0.0102418870446739,0.2793463842927154,0.139927878981741,1.0,"2,True,The solver successfully reached the end of the integration interval.",10.554,default
RPMI-8226,hamming+zero,0,740,19893,2.999999892949745e-08,9.999999747378752e-05,-71.53700256347656,,NSC740,fluorouracil,other,antimetabolite,,,241279087.64641,242964453.5749301,1.0069851305596362,0.0368427788264175,5.0,0.9631572211735824,0.2126147397113411,15.0,0.0023936020829288,1.4445793479338094,0.4922275369223788,0.3078340940080361,,0.0359098791909621,1.078712273401026,3.052613674817992,0.886506190863741,0.9624898452598704,5.25,0.1968849621189929,0.0578624312878497,168.55345911949686,1.0369404637895894,0.6602317068087437,0.6367112962260816,400.0,3.0802637990557153,2.039691147316904,0.6621806703510884,400.0,-0.2691044972480414,0.0102418870446739,0.2793463842927154,0.139927878981741,1.0,"2,True,The solver successfully reached the end of the integration interval.",10.759,default
SF-295,act_hamming+zero,2,740,25154,1.0000000116860974e-07,3.000000106112566e-06,-34.849998474121094,,NSC740,NSC25154,other,other,,,241279087.64641,244192814.0942555,1.012076166551639,0.1864780883225733,4.6000000000000005,0.8135219116774266,0.0876585112136205,12.2,0.0002034620139117,0.7405428003143131,0.6917469257006026,0.1600527622979332,,0.0409647235917158,0.6223456943778498,4.101826757488357,0.7201719155784589,0.7863171279974162,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,24.98568003893303,16.308968941350532,0.6527326418947842,400.0,0.0043658953188699,0.00272433188224,0.6240030241827309,400.0,-0.1011053955728682,0.0018436617663862,0.1029490573392545,0.1432050414764398,1.0,"2,True,The solver successfully reached the end of the integration interval.",1.935,default
SF-295,act_hamming+zero,4,740,25154,1.0000000116860974e-07,3.000000106112566e-06,-34.849998474121094,,NSC740,NSC25154,other,other,,,241279087.64641,244192814.0942555,1.012076166551639,0.1864780883225733,4.6000000000000005,0.8135219116774266,0.0876585112136205,12.2,0.0002034620139117,0.7405428003143131,0.6917469257006026,0.1600527622979332,,0.0409647235917158,0.6223456943778498,4.101826757488357,0.7201719155784589,0.7863171279974162,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,24.98568003893303,16.308968941350532,0.6527326418947842,400.0,0.0043658953188699,0.00272433188224,0.6240030241827309,400.0,-0.1011053955728682,0.0018436617663862,0.1029490573392545,0.1432050414764398,1.0,"2,True,The solver successfully reached the end of the integration interval.",1.911,default
RPMI-8226,random,0,14229,246131,2.999999892949745e-08,1.9999999494757503e-05,-94.70999908447266,,NSC14229,mitoxantrone,other,dna_intercalator,,,241279087.64641,222426814.4451323,0.9218652831243072,0.0056647986503924,4.6000000000000005,0.9943352013496076,0.3244698084355094,,0.0407491997403361,2.2579861307756977,0.3180524821117073,0.4975012107989354,,0.0270037817337597,1.2902227377810798,2.935404935828336,0.7852820365014126,0.992686856186506,5.25,0.1346655526693954,0.0,196.22641509433964,0.0074007132575906,0.0046828773379254,0.6327602725483793,400.0,14.265289286311544,8.589486144268758,0.6021249181754007,400.0,0.5748580648540311,0.0406357238570063,-0.5342223409970248,0.0478009744678359,1.0,"2,True,The solver successfully reached the end of the integration interval.",8.0,default
RPMI-8226,tanimoto+zero,0,3053,19893,1.000000013351432e-10,9.999999747378752e-05,-76.15699768066406,,dactinomycin,fluorouracil,dna_intercalator,antimetabolite,,,241279087.64641,243060847.59017643,1.0073846430751494,0.0411507085260737,5.0,0.9588492914739264,0.2038813776172144,14.8,0.002221333728345,1.396554409658685,0.5026503381145934,0.2987340209748529,,0.0362492956559689,1.05380724699565,3.0913487071368757,0.8908664009902783,0.9580551713250378,5.25,0.1968849621189929,0.0578624312878497,168.55345911949686,0.002326114730968,0.0012044002407378,0.5177733603177014,400.0,3.0802637990557153,2.039582443380071,0.6621453798876982,400.0,-0.2571392045535974,0.0093251058167647,0.2664643103703621,0.1395486100489856,1.0,"2,True,The solver successfully reached the end of the integration interval.",7.172,default
RPMI-8226,ours+zero,0,19893,749226,9.999999747378752e-05,4.999999873689376e-06,-76.33100128173828,,fluorouracil,NSC749226,antimetabolite,other,,,241279087.64641,235125173.9402251,0.9744946246016838,0.0083894388612177,5.0,0.9916105611387824,0.3264187705187499,,0.0166372119095109,2.087198813445925,0.3411097884845488,0.4671058179018065,,0.0291352374177298,1.4663879150172898,2.620226306363922,0.7805288533871987,0.9914525668564128,5.25,0.178342803429609,0.0448653818382372,176.1006289308176,3.0802637990557153,2.043750595146458,0.6634985600171613,400.0,0.6684768977034642,0.4300715693211159,0.6433604075153774,400.0,-0.4026852952550654,0.0369596870263441,0.4396449822814096,0.1182585794127573,1.0,"2,True,The solver successfully reached the end of the integration interval.",11.773,default
